5.077783062930792297e-03,8.948333424104391517e-03,1.127621270203090637e-02,8.953834780106757762e-03,9.953593573329585359e-03,1.042983690418701828e-02,9.695675088270652026e-03,9.485429651580393889e-03,9.796777888841416704e-03,8.833408374495251708e-03,9.651241499722081063e-03,8.655667413323069048e-03,3.345984133215859982e-03,4.852921048764499874e-03,6.501167914883147943e-03,4.764951787365131336e-03,8.575810042021892593e-03,6.180753182023976389e-03,5.024857490803615392e-03,4.417420532867159279e-03,5.991034465743690259e-03,4.653063682561628563e-03,7.492858209627033424e-03,5.075437664923764837e-03,2.095185957973258722e-03,2.425883925171196370e-03,4.814071767189475638e-03,3.073739925187862331e-03,8.900868548681748621e-03,5.799765722230534187e-03,2.048937621801473832e-03,1.670872829580008967e-03,4.024900654153203486e-03,2.623126588846514881e-03,7.336318163135375527e-03,4.496794630944230160e-03,5.826286623782223756e-03,5.907932396116148850e-03,6.071486676942326917e-03,4.851884573236248284e-03,9.716263414541207941e-03,6.905168566276768255e-03,5.041147123108225166e-03,5.417692266429763662e-03,5.434231545547702803e-03,4.711731698582474238e-03,8.387828326338147428e-03,5.666914001284942964e-03,1.139550946490474823e-02,1.215682594584680323e-02,9.003583830098575713e-03,1.030986624540039358e-02,1.129809447671010700e-02,1.283466355408084507e-02,9.579075869853150710e-03,1.188113301742029643e-02,8.263063854397163441e-03,1.051090026057597063e-02,1.030066251407099447e-02,1.073204663540712651e-02,6.047963827299211725e-03,5.870647296912164664e-03,6.114369635612367133e-03,4.764547318170121379e-03,9.823174046450708352e-03,6.977366714847989433e-03,5.133362947149960713e-03,5.322081945738433954e-03,5.538993248544085354e-03,4.729050660312645107e-03,8.591329540490253228e-03,5.840249924877935137e-03,2.021907391033858376e-03,2.438224020909732833e-03,4.824072400481662151e-03,2.980460942234240164e-03,9.085212428980285818e-03,5.917741229128245690e-03,2.295647483488860111e-03,1.823561543264867139e-03,4.226381394140222604e-03,2.714430001058965730e-03,7.491228033823957473e-03,4.590234336440688137e-03,3.281191381869880911e-03,4.878340862875367619e-03,6.617530890186881613e-03,4.749904852328156075e-03,8.683680560202949178e-03,6.230824749104502645e-03,5.269975835872920886e-03,4.455141408422196372e-03,6.146940332708471927e-03,4.598086951291802636e-03,7.786572789767132186e-03,5.263339306315321757e-03
5.056275106590993676e-03,8.968483132975012262e-03,9.329867208315321958e-03,8.343619207997877638e-03,8.915183280782336753e-03,9.730098522158199884e-03,8.349817408260450449e-03,8.887793398728553382e-03,8.412439041567973744e-03,8.335673674174445477e-03,8.437294422493723731e-03,8.110925324301864608e-03,3.270485477501638549e-03,4.920299395482802263e-03,6.055790004415646799e-03,4.627901215908927259e-03,8.435671593483346289e-03,6.093390118011558602e-03,4.537369139090211001e-03,4.305253297419094766e-03,5.477377861893960136e-03,4.475442216699494768e-03,7.321154629170531503e-03,5.062167311839681043e-03,2.077915069962106478e-03,2.477000361697769860e-03,5.031794466346206467e-03,3.260145748118862315e-03,9.081379574431946988e-03,6.015089473769868328e-03,2.178531375344507689e-03,1.777023758932613339e-03,4.244123351488181262e-03,2.701105815010416446e-03,7.640980802743801460e-03,4.883578834045254266e-03,5.941694147930789982e-03,5.923654845174056160e-03,6.193055882885622511e-03,4.811923717507977580e-03,9.948461099099513774e-03,6.862890158623984570e-03,5.144869119876994447e-03,5.364916350156224284e-03,5.714661157585658284e-03,4.797310919612746138e-03,8.759878518994169277e-03,5.764020648009390846e-03,1.171603570905636708e-02,1.240918180061210269e-02,8.944497788828293522e-03,1.015373842032571590e-02,1.137960382695229512e-02,1.261618412572097433e-02,9.553983079842238990e-03,1.192027650208917280e-02,8.720155966235191083e-03,1.056537303719269280e-02,1.041468118086349287e-02,1.049507043854780788e-02,6.062889766736013347e-03,5.867012705910803344e-03,6.109928240056955798e-03,4.842596312351883300e-03,9.946855446916433655e-03,6.786162625750919927e-03,5.142769624528534950e-03,5.409745182902969338e-03,5.788079461374316149e-03,4.845067104641566889e-03,8.624856081647622880e-03,5.638194166239530840e-03,2.222358269984206231e-03,2.460706598056748660e-03,5.109947795224285827e-03,3.171910858241199904e-03,9.089990076736751551e-03,5.684175463701590658e-03,2.393301224837606454e-03,1.858787407677034041e-03,4.630092980500885927e-03,2.927414118540991837e-03,7.497477415243068016e-03,4.535956004391398545e-03,3.453712614932487584e-03,4.922104549941960089e-03,5.919692519213991082e-03,4.493838432799595640e-03,8.480881407597512175e-03,6.027563222921805686e-03,4.646230092739184712e-03,4.312818063747871945e-03,5.524306850756275852e-03,4.327169087811452187e-03,7.444643453816901513e-03,4.996904649583231751e-03
4.663563997355767328e-03,8.708898446041321573e-03,9.570373048516801762e-03,8.274754628119700833e-03,9.245155523120104218e-03,9.761692824583025757e-03,8.043520040017525935e-03,8.751286129944977135e-03,8.551244015559901837e-03,8.364136030560886600e-03,8.792481242962521190e-03,8.076325118192118069e-03,3.151936591173941545e-03,4.780248507699854342e-03,6.237791186427510057e-03,4.626539736748689659e-03,8.494274630606995016e-03,5.987716547268398699e-03,4.357134669483474221e-03,4.295979958297392945e-03,5.766573823758793481e-03,4.493808187355807261e-03,7.334238954811077293e-03,4.899054090352366123e-03,2.073507189524855052e-03,2.323735161568135556e-03,4.901027159567520296e-03,3.128920112432273439e-03,8.938796601742859255e-03,5.679926305087889919e-03,2.225255436956258270e-03,1.821503890040247374e-03,4.258925504273973484e-03,2.741884804183978511e-03,7.273091248392551944e-03,4.468660366802288363e-03,5.921021952079047815e-03,5.984365099441474323e-03,6.041439840348500866e-03,4.824366082703553278e-03,9.770380253104104032e-03,6.763117327150680591e-03,5.194217618887924520e-03,5.510541758399191414e-03,5.518708050570279508e-03,4.830639026946879910e-03,8.376191126215886545e-03,5.574473245793738589e-03,1.127489822339643351e-02,1.245714026488184065e-02,9.050216471410419197e-03,1.034872028192989658e-02,1.132670975240430283e-02,1.296622068828112706e-02,9.779887237198667954e-03,1.229862597341676612e-02,8.606467677076873324e-03,1.070741300894554812e-02,1.037772394275399308e-02,1.078313963116205552e-02,6.059487120513668175e-03,6.064465952731556628e-03,6.324856517971937271e-03,4.880481414156452938e-03,9.801356206435784049e-03,6.790696723976033349e-03,5.282416910206430040e-03,5.479329121388406935e-03,5.735584450273816665e-03,4.804299330587634247e-03,8.453497737680854690e-03,5.677745100174493367e-03,2.273533419747368698e-03,2.502610541880187587e-03,5.026499403205138793e-03,3.189886907475925851e-03,9.092090335555851055e-03,5.703502687498224200e-03,2.371579713716792225e-03,1.875679460624158496e-03,4.226344555180210766e-03,2.723311677356818599e-03,7.459855570731909261e-03,4.487122731177387372e-03,3.151842265410794222e-03,4.751169857829394723e-03,6.036871602611098252e-03,4.391969110101030631e-03,8.605009269026391711e-03,6.004628952823052798e-03,4.361620511967698351e-03,4.132262758905718043e-03,5.608013805110826332e-03,4.282640015651850360e-03,7.583858956877534419e-03,4.975506751860785636e-03
8.680870385720544299e-03,1.414959205773097875e-02,2.019116807768575259e-02,1.539841281010380196e-02,1.679018736522940383e-02,1.707805689203738611e-02,1.929905261252277612e-02,1.791195411072686594e-02,1.842229404595099526e-02,1.533070442239070109e-02,1.661247925750589105e-02,1.443245481588544162e-02,5.427965715109683148e-03,7.668872752791666865e-03,1.109655078169649936e-02,7.887141423800370088e-03,1.326066535117239979e-02,9.390563472698383249e-03,9.118149679198767413e-03,7.943223142135771159e-03,1.048587345613699248e-02,7.900527504935176207e-03,1.193415795633101864e-02,7.829235907253741245e-03,3.163330194174493546e-03,3.627144416034978284e-03,7.145269636951240982e-03,4.332108501936984477e-03,1.302102383846566978e-02,8.450722439900231614e-03,3.300839378168157236e-03,2.688280064903284059e-03,6.071902950767066320e-03,3.833609943532160363e-03,1.074491730697544646e-02,6.536245945412121408e-03,7.302899987714533275e-03,8.213467573806820105e-03,9.011347093542699041e-03,6.885983040453719402e-03,1.421400299619304634e-02,1.005353644335538719e-02,6.507853500633532101e-03,7.439990250903225771e-03,8.091949253108987952e-03,6.661819751180111417e-03,1.219098628839228315e-02,8.184880914185925158e-03,1.363372806561508575e-02,1.613263619529776288e-02,1.224429709623481473e-02,1.410619125903151208e-02,1.614279955527347932e-02,1.795757937570129775e-02,1.159376939446568611e-02,1.601881576333111235e-02,1.182739052835226658e-02,1.455739689634637755e-02,1.463123376918058251e-02,1.479085414923734035e-02,7.535857699529542771e-03,8.096991868148694857e-03,8.991852773527072087e-03,7.042148465265527305e-03,1.422044934839426268e-02,1.011632342589029523e-02,6.522308547736149938e-03,7.424187245507725755e-03,8.151777633414448304e-03,6.810790571510474088e-03,1.225003110585508315e-02,8.273804142517566379e-03,3.446630018115623157e-03,3.937506120760066348e-03,7.459137900581223543e-03,4.667137219603791770e-03,1.325646572419726145e-02,8.737909046818289130e-03,3.496880405635389814e-03,2.916464276486266296e-03,6.474712778633644195e-03,4.091502432387982523e-03,1.100348113306889690e-02,6.782283212202555936e-03,5.546365478717154608e-03,7.758153377267338301e-03,1.124596762710411250e-02,7.926995687028736901e-03,1.349387621644838366e-02,9.551317969850450090e-03,1.026653083783943439e-02,8.199100667061184899e-03,1.100682604649121273e-02,7.794991591630669181e-03,1.253362264338136502e-02,8.336256826004580928e-03
9.298292773720842272e-03,1.569176635007578716e-02,2.103776806958198783e-02,1.597373081899177219e-02,1.736143369949820839e-02,1.758269891700706480e-02,1.934586284768637782e-02,1.772656144681548918e-02,1.921094870447289521e-02,1.602565891516993801e-02,1.732040562992026578e-02,1.495829178426990105e-02,6.067173793069549625e-03,8.489926584994750627e-03,1.131636992866344102e-02,8.069191535670053317e-03,1.357823023705284800e-02,9.577592887099610139e-03,9.325827700379384771e-03,8.133378640276751892e-03,1.091760336934536474e-02,8.191393110092964197e-03,1.228837156825172798e-02,8.051344262437533719e-03,3.573719169278164777e-03,3.963369936957933555e-03,7.427863579956449011e-03,4.559580092573639436e-03,1.299942898902804039e-02,8.636249663352123587e-03,3.312354041764752673e-03,2.602108905772604168e-03,6.487573000158303876e-03,3.928244828505060571e-03,1.083343644375546304e-02,6.657019846279559581e-03,7.648881825538802852e-03,8.464189014981736772e-03,8.929176326982739970e-03,7.214338340070547938e-03,1.420397953690361731e-02,1.027242928474255378e-02,6.944249925552011329e-03,7.944211117622284810e-03,8.171370407097200417e-03,7.342956188173002663e-03,1.226683776745639276e-02,8.297562738546303621e-03,1.394488612530559758e-02,1.694919929412874032e-02,1.260476479531146519e-02,1.498193306170950145e-02,1.614330495122981088e-02,1.835137758603935104e-02,1.251840973440787076e-02,1.709902703056478956e-02,1.214930859476144945e-02,1.606639034320125545e-02,1.473308585459243841e-02,1.526248915799554087e-02,7.772301427985055071e-03,8.638571545163330548e-03,9.073259100502382643e-03,7.247731501391248277e-03,1.403248511561620490e-02,1.028427244354875210e-02,7.168008954901348984e-03,7.985929645913773106e-03,8.360724408443681588e-03,7.338443026516031607e-03,1.186963304398743618e-02,8.353861643443124055e-03,3.736189294613139443e-03,4.077907457819183144e-03,7.516075712897371010e-03,4.877273816080020946e-03,1.300227975954401129e-02,8.679903989519482943e-03,3.841588791253532694e-03,3.204164142728447347e-03,6.745153976623508019e-03,4.558308053494024813e-03,1.088900344271146077e-02,6.824674497104302358e-03,6.029462957529938341e-03,8.753841601771915337e-03,1.179103398494686129e-02,8.443655081366607459e-03,1.368788482956168062e-02,9.703624143587521317e-03,1.006005332703792214e-02,8.234849013558613248e-03,1.154860663356298799e-02,8.317002875668276160e-03,1.275024930055536528e-02,8.397543092323800015e-03
5.681245683673123020e-03,9.951901244281845596e-03,8.909392443669358549e-03,9.555127246464742777e-03,9.745752707783800206e-03,1.146915959033697162e-02,6.207055748859020318e-03,1.003779242996457113e-02,8.023303441322121934e-03,9.579326564591778698e-03,9.214088407746444734e-03,9.637927668311018631e-03,4.054397784650500339e-03,5.966408116699384832e-03,6.151466151992914314e-03,5.212848210417052666e-03,9.370678595282861539e-03,6.965985689146891521e-03,4.093288757957667598e-03,5.182338988188982774e-03,5.481678038666161663e-03,5.135928514145787251e-03,8.217942581617228986e-03,5.876186704645008398e-03,2.991319148243285365e-03,3.263865624329870697e-03,5.525729397577248091e-03,3.624551452450034197e-03,1.039334649898017611e-02,6.944167447015266170e-03,2.882614289703949555e-03,2.675881442419503122e-03,4.658026710423723328e-03,3.077357997835728290e-03,8.432921414639254695e-03,5.341004900345632141e-03,6.928118092258329919e-03,7.060433153398412535e-03,7.370526000761653401e-03,5.868194412331011536e-03,1.191393090625526667e-02,8.452366246840139694e-03,6.146437704035986015e-03,6.303878075326315236e-03,6.875095229698825403e-03,5.856416200268952169e-03,9.956517280463934860e-03,6.879773379159933103e-03,1.236274065982579697e-02,1.404898491088067691e-02,1.112366411917518200e-02,1.253248297522524361e-02,1.450024439907365501e-02,1.613561738326110481e-02,1.126260731609374753e-02,1.356600311472056994e-02,1.080607879409570433e-02,1.289882609266604016e-02,1.296301491866510246e-02,1.333199284137680414e-02,6.911481607157875760e-03,7.107902847364806938e-03,7.045439186087926013e-03,5.784243921395796142e-03,1.194330635369082391e-02,8.439321812570555609e-03,6.040000270070822706e-03,6.295648705147440481e-03,6.599783666357232972e-03,5.778774107134469241e-03,1.010274899917041301e-02,6.856907440161874590e-03,2.929300599034492282e-03,3.366163906738357282e-03,5.353007001893349964e-03,3.428684411940068413e-03,1.038777723188576835e-02,6.941039318870406184e-03,2.865254656635544787e-03,2.383846795449370663e-03,4.341179570548600250e-03,2.834136548758265945e-03,8.724680056399718511e-03,5.450612126462342846e-03,4.021531451479665349e-03,5.924207565346679104e-03,6.095594610131416929e-03,5.075187760310117049e-03,9.374456674493146860e-03,6.979169935910469261e-03,3.997831096838306772e-03,5.119021099272778007e-03,5.571668036789865532e-03,4.909152482531746291e-03,8.235527729438509026e-03,5.837913360776513828e-03
8.235609238476739730e-03,1.345045960949314140e-02,2.189882481932797081e-02,1.621696557090122545e-02,1.686093351616571590e-02,1.703696353336371302e-02,1.655038979976606109e-02,1.572800238600907327e-02,1.816884855543441854e-02,1.525753439248398596e-02,1.700791133376522782e-02,1.452130315780784074e-02,5.521440520006121351e-03,7.545391117994446062e-03,1.094714812078671079e-02,7.863404849722241408e-03,1.310981868698745702e-02,9.360733189373169477e-03,8.125002223024344744e-03,7.419506683974049464e-03,9.783114596759045697e-03,7.494032854854857338e-03,1.204381319606317308e-02,8.006681013421633464e-03,3.570416063957815474e-03,3.841218732800443132e-03,7.014843856630055725e-03,4.392764836108379103e-03,1.289980447836784963e-02,8.394968790703585121e-03,3.426171708257618343e-03,2.897278951559386934e-03,6.103835960293841137e-03,3.936465300510755272e-03,1.080335137460117570e-02,6.659707884733617050e-03,8.256713705712180260e-03,8.908109528228019477e-03,8.769108470324953747e-03,7.090489568593663638e-03,1.414371056173196507e-02,1.015411445470992997e-02,7.658662021545594410e-03,8.156126858232463916e-03,8.016008671028836477e-03,7.006978274307905895e-03,1.245667245165215167e-02,8.425883286079205794e-03,1.545356823439622204e-02,1.806605422890118773e-02,1.307473777840806317e-02,1.504923148223124944e-02,1.654582935329060658e-02,1.944926864771433575e-02,1.419976658911101947e-02,1.748715388703876716e-02,1.226892304931812873e-02,1.544007748426354416e-02,1.520144103077258543e-02,1.608289820314661236e-02,8.599329660895639604e-03,8.857674096454742907e-03,9.000254468494428214e-03,7.231301984471891035e-03,1.408113951277035342e-02,1.017409820587318603e-02,7.620080015383113616e-03,8.117008230320953491e-03,7.961380772539973505e-03,7.070106879880349617e-03,1.230686878743590326e-02,8.472626277982644311e-03,3.656609237270963628e-03,3.900996019409451801e-03,7.475855466171965613e-03,4.636544777253308845e-03,1.271191174981065215e-02,8.375132783995839145e-03,3.831326009649599611e-03,3.012532880955458812e-03,6.283172014938066471e-03,4.071720253115623973e-03,1.061445701584448273e-02,6.605693307816300382e-03,5.491596674073588244e-03,7.363808539132709295e-03,1.232462171899807377e-02,9.142914803616685598e-03,1.333314149669218365e-02,9.341046911062987623e-03,9.355796581508188381e-03,7.797594045062440464e-03,1.132455264215567227e-02,8.387702021831906427e-03,1.265434253706689514e-02,8.397081362584003436e-03
6.836969619307675487e-03,1.317044710715526562e-02,9.931034931229843279e-03,1.033518582289823240e-02,1.216832692721448589e-02,1.319788470710481741e-02,7.846340010109321625e-03,1.179646207174836828e-02,8.970896065319117207e-03,1.040715828815763112e-02,1.107880891401625580e-02,1.075989290383467904e-02,4.559855542350166324e-03,7.060187145779371967e-03,7.997807818775844874e-03,6.026881094667704657e-03,1.287967269001439631e-02,8.836433192095875105e-03,5.331914011843435185e-03,5.862369070024994570e-03,7.244439472953599114e-03,5.724923886100292784e-03,1.079822393201648224e-02,7.142261916229585700e-03,2.862190623346841292e-03,3.361914681345216493e-03,7.880735547917454287e-03,4.685144523419480095e-03,1.443566586439780364e-02,8.923305052363238177e-03,3.724026216193786036e-03,2.784088391887815268e-03,6.621407264595821976e-03,3.990675790985998873e-03,1.180351993784113998e-02,6.966489805321053955e-03,8.802913172684882770e-03,9.017657359267641781e-03,9.718394050221941180e-03,7.137311516622797843e-03,1.563841326559414074e-02,1.032214615114676430e-02,8.041454955912916494e-03,7.974582251430830174e-03,8.857014360502655365e-03,7.052401785248661910e-03,1.318152070835317859e-02,8.384015770405366108e-03,1.699314812866919641e-02,1.911414421547590059e-02,1.307393171754795205e-02,1.486535530551075408e-02,1.715552994399162715e-02,1.888441617769253192e-02,1.477943657678424359e-02,1.811279090220124788e-02,1.277951727177165965e-02,1.548991867059795573e-02,1.546665505438075093e-02,1.560700668471831469e-02,8.777485758620251488e-03,9.025291132349316792e-03,9.241053236840282570e-03,7.004254681514641284e-03,1.558514637044299683e-02,1.035294462976493572e-02,7.904592726459325203e-03,8.093806680031848805e-03,8.619835798193503651e-03,6.969036594430389094e-03,1.309152874761037449e-02,8.427056671056268322e-03,2.753241659656130956e-03,3.306753191322013737e-03,7.722400235042655402e-03,4.768358242327030289e-03,1.447109384480458824e-02,9.128421559670633900e-03,3.728444041218212900e-03,2.645953107584191055e-03,6.499685898922804086e-03,4.162777850741494062e-03,1.182336965586880395e-02,7.141992462096209172e-03,4.583971944376082595e-03,6.937671517128643148e-03,8.081680238562672161e-03,6.002536077281761875e-03,1.292718213530480269e-02,8.973474429575852701e-03,5.092493012109701282e-03,5.859538692486186522e-03,7.112961151514792142e-03,5.633055616646578945e-03,1.093661839137886720e-02,7.260957953433331592e-03
6.786635254815627863e-03,1.307170146631064442e-02,1.040124812010008622e-02,1.099874352471324861e-02,1.246009631440598946e-02,1.378495295954570467e-02,8.354309564115354123e-03,1.224794377406641759e-02,9.469254688097348063e-03,1.098268214207313159e-02,1.131450500077220075e-02,1.125723847297409493e-02,4.672292741200590252e-03,7.076657432186242609e-03,8.356579438275982610e-03,6.333727512955409852e-03,1.277034191109318283e-02,8.949321547973392021e-03,5.340609766200485505e-03,6.089178911984435665e-03,7.421503937450256612e-03,5.937322357153716409e-03,1.087535228695923374e-02,7.270658409894470084e-03,3.031504407063524784e-03,3.658366271024250486e-03,7.711943383906651878e-03,4.766807967756191665e-03,1.411708267904781752e-02,8.910176579787005419e-03,3.579901373275413967e-03,2.721495485155952729e-03,6.467113232812120305e-03,4.061385773481029048e-03,1.152640394737218868e-02,6.958019666042189466e-03,8.896664105118324076e-03,8.976950201106049382e-03,9.616617706141340760e-03,7.432731439831588398e-03,1.549675978390731637e-02,1.048662077171561534e-02,8.371832606791593592e-03,8.225143729987239791e-03,8.946670512275850529e-03,7.474072942366394127e-03,1.325158305380916626e-02,8.570852953599909438e-03,1.696586024016059555e-02,1.882712500054039423e-02,1.414933259030335365e-02,1.564507802434472392e-02,1.781252692427387832e-02,1.960178758937076993e-02,1.555400386213167709e-02,1.835532810596252409e-02,1.382119856579868897e-02,1.644548876269259080e-02,1.600042652952390204e-02,1.623643112498927149e-02,9.006610472290968450e-03,8.918276790007987134e-03,9.540716599398806064e-03,7.388248479176033091e-03,1.545108399971434864e-02,1.057082792854436258e-02,8.072808777627013890e-03,8.347926357061228111e-03,8.906096956591459321e-03,7.517769450430217097e-03,1.310018300256148883e-02,8.641004822772952940e-03,2.908053375549833706e-03,3.542364496179668202e-03,7.570047368846327500e-03,4.756597619939126505e-03,1.391011573503495372e-02,8.897403127081921284e-03,3.509026912165005580e-03,2.749282421859064636e-03,6.392908418008527195e-03,4.031615888094169063e-03,1.151610457556915407e-02,6.984318071308134521e-03,4.509341379153194995e-03,7.091847101121681422e-03,8.254078509895512727e-03,6.305111080883400200e-03,1.264687610327888852e-02,8.890044282442666201e-03,5.091767381308310095e-03,6.126679450110937564e-03,7.432000210749543055e-03,5.951670354930238029e-03,1.062887806967477422e-02,7.213512885792657155e-03
6.454525082086977859e-03,1.209842074974273353e-02,9.840152749545848579e-03,1.059644015105832594e-02,1.215939917802131599e-02,1.335761254819049261e-02,1.063829049573643791e-02,1.261971145570796142e-02,9.437093113272785813e-03,1.068708272390715176e-02,1.101986898506514961e-02,1.098727432821343213e-02,4.297320134004085912e-03,6.847225695635812161e-03,7.833597575872732616e-03,6.037004351840569161e-03,1.275416420728231817e-02,8.998828613052071296e-03,6.480762268632408139e-03,6.599598019663473897e-03,7.211573870229056986e-03,5.773434260974928331e-03,1.084205588186454641e-02,7.323376761325660865e-03,2.996355352496548469e-03,3.565022985695566991e-03,7.554892498672818868e-03,4.781667307100595683e-03,1.380859465170727537e-02,8.842986449096909563e-03,3.999578244371017506e-03,3.132007475184809056e-03,6.318063957674327491e-03,3.986523554599514380e-03,1.126122921002239118e-02,6.953897227480531490e-03,9.378423791231556284e-03,9.068230431595325491e-03,9.608682219120914456e-03,7.496153566920788283e-03,1.508266505972775257e-02,1.021910729937206691e-02,8.320791977199495926e-03,8.201575111714862198e-03,8.930259843327697025e-03,7.473889921550344768e-03,1.305837350178197520e-02,8.570266069569058842e-03,1.794132269184288073e-02,1.886451458137241091e-02,1.458937800457487007e-02,1.615176997128412936e-02,1.762011265058521098e-02,1.963760056334055981e-02,1.570326405971577896e-02,1.825046331961044030e-02,1.430417196739306243e-02,1.684029935136218195e-02,1.617386263871505372e-02,1.636706410439920517e-02,9.423268040669905213e-03,9.131498462024116927e-03,9.870662156110409854e-03,7.517173439600699850e-03,1.500489328647594198e-02,1.021929862221778069e-02,8.144757053478881778e-03,8.188021193074860107e-03,9.096213170161064621e-03,7.426864578436448948e-03,1.294544781884988775e-02,8.516391305402940676e-03,2.954438740634826241e-03,3.616112454579316782e-03,7.564335793562921260e-03,4.827053162383228811e-03,1.363696832477401602e-02,8.719347929377086262e-03,3.848008443876037472e-03,3.156419492852205813e-03,6.433952932884829876e-03,4.059890560535732440e-03,1.103890037408673461e-02,6.760121030831931638e-03,4.478579409392981214e-03,6.893824160786324144e-03,8.063489159535463038e-03,6.261189718186177533e-03,1.275447333996981847e-02,8.917307079033725062e-03,7.500778186981210509e-03,7.352138410070528131e-03,7.626585886732330753e-03,6.088157452127465966e-03,1.062393176361790120e-02,7.249427338372345896e-03
