3.609139919281005859e-01,5.168945528566837311e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.548197746276855469e-01,4.385149106383323669e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.539039492607116699e-01,4.634750075638294220e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.711490511894226074e-01,1.967116445302963257e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.900659561157226562e-01,1.976879872381687164e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.758648037910461426e-01,3.469886258244514465e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.788556933403015137e-01,1.650010980665683746e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.150861144065856934e-01,7.821502164006233215e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.268097519874572754e-01,8.675580844283103943e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.156140327453613281e-01,8.482645265758037567e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.462715089321136475e-01,8.220632560551166534e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.978552520275115967e-01,5.704016424715518951e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.513983964920043945e-01,1.158631872385740280e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.635825991630554199e-01,1.363067515194416046e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.832338929176330566e-01,1.333841308951377869e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.994320511817932129e-01,1.667407900094985962e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.227924048900604248e-01,8.953393436968326569e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.210387468338012695e-01,5.123002920299768448e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.272014141082763672e-01,1.383864134550094604e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.491822361946105957e-01,1.575322821736335754e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.238977670669555664e-01,9.484468027949333191e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.599670827388763428e-01,4.727802705019712448e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.042677760124206543e-01,2.318656630814075470e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.825896263122558594e-01,2.075939439237117767e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.579331278800964355e-01,7.051812019199132919e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.404821872711181641e-01,1.640754751861095428e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.923464357852935791e-01,1.171349082142114639e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.787374436855316162e-01,8.240278810262680054e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.771504044532775879e-01,1.354652643203735352e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.899017810821533203e-01,1.191479619592428207e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.143530964851379395e-01,1.224321871995925903e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.365273356437683105e-01,1.112242694944143295e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.236095190048217773e-01,8.332328870892524719e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.491895735263824463e-01,7.582658901810646057e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.409610867500305176e-01,1.144289225339889526e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.914814472198486328e-01,1.368412561714649200e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.666916728019714355e-01,1.413178723305463791e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.658599734306335449e-01,1.195389498025178909e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.534275770187377930e-01,1.328967045992612839e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.319404006004333496e-01,1.231839600950479507e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.310103893280029297e-01,1.301186811178922653e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.668077468872070312e-01,1.270095165818929672e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.561275839805603027e-01,1.312755700200796127e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.751165807247161865e-01,1.181001774966716766e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.489519238471984863e-01,9.824505075812339783e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.742308497428894043e-01,1.082910969853401184e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.227612853050231934e-01,1.302674878388643265e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.618552565574645996e-01,1.184431649744510651e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.545294284820556641e-01,1.338771637529134750e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.434454679489135742e-01,8.068959228694438934e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.882537126541137695e-01,1.055982708930969238e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.880880951881408691e-01,1.178884319961071014e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.443245530128479004e-01,6.866854615509510040e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.425552725791931152e-01,1.094556413590908051e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.765786170959472656e-01,8.771347813308238983e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.484193325042724609e-01,6.781422533094882965e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.247820377349853516e-01,6.720933131873607635e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.701786875724792480e-01,1.244222279638051987e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.634315013885498047e-01,1.259904541075229645e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.388937592506408691e-01,1.260850299149751663e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.355729460716247559e-01,1.255973987281322479e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.295257806777954102e-01,9.499201551079750061e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.417853593826293945e-01,1.320900302380323410e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.165059924125671387e-01,6.853635422885417938e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.812837481498718262e-01,1.976491138339042664e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.022829771041870117e-01,8.357109501957893372e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.819288551807403564e-01,8.088407106697559357e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.062308907508850098e-01,7.403754163533449173e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.172465205192565918e-01,7.327320054173469543e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.927421569824218750e-01,5.810671485960483551e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.957164525985717773e-01,9.851861745119094849e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.876494646072387695e-01,8.469194173812866211e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.718607306480407715e-01,1.551913563162088394e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.222249031066894531e-01,8.769574575126171112e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.533406138420104980e-01,1.139743439853191376e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.253533720970153809e-01,1.232522074133157730e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.521777868270874023e-01,1.149266678839921951e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.323052406311035156e-01,1.148102059960365295e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.606932640075683594e-01,1.339107006788253784e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.693324208259582520e-01,1.101793162524700165e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.348079204559326172e-01,7.733687292784452438e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.570463955402374268e-01,5.237627774477005005e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.046286821365356445e-01,1.173396781086921692e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.500949621200561523e-01,1.266899518668651581e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.799669623374938965e-01,1.124639809131622314e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.579527616500854492e-01,1.067103631794452667e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.663369297981262207e-01,1.178637333214282990e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.626756548881530762e-01,1.610946841537952423e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.824295282363891602e-01,8.664105087518692017e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.807684659957885742e-01,8.533560670912265778e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.099633097648620605e-01,4.125444218516349792e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.388112068176269531e-01,1.355809345841407776e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.832462072372436523e-01,5.888463929295539856e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.299862980842590332e-01,4.351253155618906021e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.165718853473663330e-01,4.865906666964292526e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.517544746398925781e-01,1.037522312253713608e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.129616320133209229e-01,5.382984876632690430e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.097533464431762695e-01,9.007310494780540466e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.896507859230041504e-01,7.821657694876194000e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.589089989662170410e-01,1.332472078502178192e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.636373162269592285e-01,1.146633271127939224e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.878516435623168945e-01,1.136239990592002869e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.985169470310211182e-01,8.461900055408477783e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.668698549270629883e-01,1.171769946813583374e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.012015104293823242e-01,6.186439655721187592e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.294097065925598145e-01,1.073514204472303391e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.319437384605407715e-01,1.154962833970785141e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.740078687667846680e-01,9.736850857734680176e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.239788889884948730e-01,1.301895920187234879e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.386845231056213379e-01,5.820590071380138397e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.032135248184204102e-01,9.344140999019145966e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.316872596740722656e-01,7.101595401763916016e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.747659265995025635e-01,5.910265725106000900e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.421422719955444336e-01,6.721916608512401581e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.756744742393493652e-01,9.800089523196220398e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.678214430809020996e-01,8.253865875303745270e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.973191857337951660e-01,8.146774023771286011e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.965154767036437988e-01,8.097295649349689484e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.239152312278747559e-01,6.978059187531471252e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.354079008102416992e-01,7.448344025760889053e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.400064349174499512e-01,5.459826439619064331e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.804023742675781250e-01,1.062982436269521713e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.944070816040039062e-01,7.555805146694183350e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.648919939994812012e-01,8.676633238792419434e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.590450227260589600e-01,5.605118814855813980e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.435019731521606445e-01,6.082532927393913269e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.595759510993957520e-01,5.647057201713323593e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.732617378234863281e-01,9.861562401056289673e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.558052659034729004e-01,1.025132276117801666e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.581690073013305664e-01,1.081470493227243423e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.551482439041137695e-01,1.112836785614490509e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.218731760978698730e-01,8.507284335792064667e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.288450717926025391e-01,9.858620353043079376e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.768329858779907227e-01,7.558413781225681305e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.846014976501464844e-01,7.546207401901483536e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.540248155593872070e-01,1.054597366601228714e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.691817402839660645e-01,1.128680352121591568e-02,0.000000000000000000e+00,0.000000000000000000e+00
