3.677598536014556885e-01,7.382679730653762817e-02
3.625047802925109863e-01,6.876511871814727783e-02
3.615964949131011963e-01,7.026057690382003784e-02
5.671215653419494629e-01,1.417046636343002319e-01
5.896376371383666992e-01,1.389445066452026367e-01
3.827385604381561279e-01,5.981457605957984924e-02
5.788446068763732910e-01,1.259736716747283936e-01
5.191194415092468262e-01,8.928750455379486084e-02
5.297831892967224121e-01,9.428569674491882324e-02
5.393694639205932617e-01,9.438715875148773193e-02
4.544219970703125000e-01,9.238332509994506836e-02
3.984059989452362061e-01,7.477022707462310791e-02
5.685336589813232422e-01,1.101969033479690552e-01
5.598515868186950684e-01,1.141714379191398621e-01
5.982241630554199219e-01,1.190101206302642822e-01
5.794277787208557129e-01,1.233522072434425354e-01
4.232669472694396973e-01,9.405320137739181519e-02
4.348066747188568115e-01,7.547634094953536987e-02
5.214012861251831055e-01,1.134433746337890625e-01
5.475996732711791992e-01,1.229567676782608032e-01
5.311717987060546875e-01,9.803954511880874634e-02
3.631387054920196533e-01,6.940394639968872070e-02
5.846115946769714355e-01,1.450740844011306763e-01
5.675911307334899902e-01,1.378603279590606689e-01
4.509333074092864990e-01,8.181493729352951050e-02
6.440086960792541504e-01,1.353812664747238159e-01
4.932325184345245361e-01,1.108665317296981812e-01
4.870551228523254395e-01,9.329528361558914185e-02
5.710942745208740234e-01,1.169509068131446838e-01
5.080881714820861816e-01,1.136200204491615295e-01
5.102462172508239746e-01,1.079838350415229797e-01
5.421102046966552734e-01,1.077047660946846008e-01
5.200528502464294434e-01,9.206228703260421753e-02
4.624110162258148193e-01,8.673562854528427124e-02
5.525102615356445312e-01,1.115360483527183533e-01
5.770308375358581543e-01,1.179595738649368286e-01
4.634461402893066406e-01,1.179008558392524719e-01
5.549724698066711426e-01,1.074770241975784302e-01
5.613759160041809082e-01,1.194838732481002808e-01
5.365976691246032715e-01,1.103006228804588318e-01
5.364341139793395996e-01,1.140956506133079529e-01
5.722688436508178711e-01,1.138361692428588867e-01
4.824568629264831543e-01,1.167402565479278564e-01
5.076195597648620605e-01,1.132498756051063538e-01
5.701228380203247070e-01,1.035314425826072693e-01
5.702846050262451172e-01,1.029716730117797852e-01
5.264385938644409180e-01,1.143631190061569214e-01
5.783976912498474121e-01,1.106566786766052246e-01
5.563315749168395996e-01,1.163994893431663513e-01
5.294327735900878906e-01,8.682341128587722778e-02
4.945133328437805176e-01,1.053384393453598022e-01
6.034420728683471680e-01,1.122598946094512939e-01
4.551810920238494873e-01,8.364854007959365845e-02
5.606471300125122070e-01,1.062751114368438721e-01
5.664489269256591797e-01,9.216893464326858521e-02
4.573999047279357910e-01,8.362359553575515747e-02
4.248691201210021973e-01,8.212538063526153564e-02
5.937789082527160645e-01,1.184939593076705933e-01
5.999858975410461426e-01,1.262028217315673828e-01
5.494686961174011230e-01,1.131456494331359863e-01
5.473311543464660645e-01,1.131872609257698059e-01
6.128501892089843750e-01,9.392357617616653442e-02
5.627463459968566895e-01,1.188740655779838562e-01
4.320982694625854492e-01,8.424679934978485107e-02
5.749815702438354492e-01,1.350933164358139038e-01
5.149085521697998047e-01,9.392348676919937134e-02
4.803914129734039307e-01,9.008584916591644287e-02
5.057608485221862793e-01,8.579307794570922852e-02
4.388123452663421631e-01,8.806460350751876831e-02
3.916035592555999756e-01,7.714441418647766113e-02
5.096887946128845215e-01,1.025802567601203918e-01
5.648920536041259766e-01,8.844914287328720093e-02
5.893551111221313477e-01,1.274012774229049683e-01
5.369368791580200195e-01,9.463086724281311035e-02
5.467818379402160645e-01,1.057780608534812927e-01
5.408778786659240723e-01,1.116651892662048340e-01
5.601782798767089844e-01,1.097693592309951782e-01
5.359919667243957520e-01,1.078741773962974548e-01
5.834828019142150879e-01,1.196270808577537537e-01
5.679402947425842285e-01,1.054318547248840332e-01
5.180277824401855469e-01,8.614763617515563965e-02
3.652676641941070557e-01,7.367193698883056641e-02
6.103158593177795410e-01,1.097344607114791870e-01
5.580637454986572266e-01,1.159088686108589172e-01
5.926285982131958008e-01,1.093784198164939880e-01
5.706833004951477051e-01,1.053428649902343750e-01
5.740374326705932617e-01,1.117752790451049805e-01
5.624062418937683105e-01,1.290043443441390991e-01
6.110091209411621094e-01,9.804391860961914062e-02
6.106662750244140625e-01,9.724199771881103516e-02
4.083144962787628174e-01,6.385026127099990845e-02
5.409145355224609375e-01,1.186770647764205933e-01
4.933046996593475342e-01,7.856933027505874634e-02
4.450017809867858887e-01,6.793380528688430786e-02
4.198494851589202881e-01,7.127612084150314331e-02
5.622326731681823730e-01,1.027950197458267212e-01
4.231721758842468262e-01,7.497271895408630371e-02
5.151257514953613281e-01,9.498237818479537964e-02
4.972647130489349365e-01,8.932232111692428589e-02
5.672725439071655273e-01,1.173349469900131226e-01
5.766254663467407227e-01,1.105171069502830505e-01
5.788071751594543457e-01,1.037105470895767212e-01
4.986052513122558594e-01,9.286975860595703125e-02
5.779497027397155762e-01,1.108806878328323364e-01
5.060153603553771973e-01,7.736751437187194824e-02
5.515039563179016113e-01,1.078355014324188232e-01
5.445687770843505859e-01,1.105434745550155640e-01
5.948610901832580566e-01,1.025508642196655273e-01
5.332088470458984375e-01,1.169925406575202942e-01
