5.744645595550537109e-01,1.046206504106521606e-01
5.505729913711547852e-01,1.029010042548179626e-01
5.708945989608764648e-01,1.291100233793258667e-01
5.887480974197387695e-01,9.317717701196670532e-02
5.871585011482238770e-01,9.259738028049468994e-02
4.029160737991333008e-01,6.321547180414199829e-02
5.363704562187194824e-01,1.165878847241401672e-01
4.825521111488342285e-01,7.718233764171600342e-02
4.248328804969787598e-01,6.519434601068496704e-02
4.161163270473480225e-01,6.922858208417892456e-02
5.435358881950378418e-01,9.937106072902679443e-02
4.146323204040527344e-01,7.322640717029571533e-02
5.239545106887817383e-01,9.787272661924362183e-02
4.930897653102874756e-01,8.904583752155303955e-02
5.647245645523071289e-01,1.157953888177871704e-01
5.690375566482543945e-01,1.083796992897987366e-01
5.929952263832092285e-01,1.072415709495544434e-01
4.958002865314483643e-01,9.174323827028274536e-02
5.678929686546325684e-01,1.090539768338203430e-01
5.046613216400146484e-01,7.956878095865249634e-02
5.501191020011901855e-01,1.073808968067169189e-01
5.259008407592773438e-01,1.059085577726364136e-01
5.948296189308166504e-01,1.027868613600730896e-01
5.278601050376892090e-01,1.159519255161285400e-01
4.410592913627624512e-01,7.575999200344085693e-02
5.222475528717041016e-01,1.002047359943389893e-01
5.311719775199890137e-01,8.397330343723297119e-02
4.764413833618164062e-01,7.686603069305419922e-02
5.677908658981323242e-01,8.605545759201049805e-02
5.800744891166687012e-01,9.917257726192474365e-02
5.756075382232666016e-01,9.104637056589126587e-02
6.141298413276672363e-01,9.259482473134994507e-02
6.130455136299133301e-01,9.328959137201309204e-02
5.240452885627746582e-01,8.426269143819808960e-02
5.356052517890930176e-01,8.502946794033050537e-02
4.405228793621063232e-01,7.467877119779586792e-02
5.878136157989501953e-01,1.055181920528411865e-01
5.942475199699401855e-01,8.713883161544799805e-02
5.670099854469299316e-01,9.145132452249526978e-02
4.553367197513580322e-01,7.619731873273849487e-02
5.363053679466247559e-01,7.762528210878372192e-02
4.539332091808319092e-01,7.513292878866195679e-02
5.753489136695861816e-01,1.004236564040184021e-01
5.639076232910156250e-01,1.030448228120803833e-01
5.669767260551452637e-01,1.060416847467422485e-01
5.639336705207824707e-01,1.067925840616226196e-01
5.214678049087524414e-01,9.355711936950683594e-02
5.296445488929748535e-01,9.832841902971267700e-02
4.888506531715393066e-01,8.941050618886947632e-02
4.968597292900085449e-01,8.961961418390274048e-02
5.558527112007141113e-01,1.030138581991195679e-01
5.705835819244384766e-01,1.062456071376800537e-01
5.253889560699462891e-01,1.024267822504043579e-01
3.785013556480407715e-01,6.575955450534820557e-02
3.585678935050964355e-01,6.952226161956787109e-02
5.229598879814147949e-01,9.009314328432083130e-02
5.472086071968078613e-01,8.956599235534667969e-02
5.636242628097534180e-01,1.009052619338035583e-01
5.434008836746215820e-01,9.700893610715866089e-02
5.455120801925659180e-01,1.003203094005584717e-01
5.822985768318176270e-01,9.545382857322692871e-02
5.570061802864074707e-01,1.020550131797790527e-01
4.751872718334197998e-01,8.904486894607543945e-02
5.756272673606872559e-01,9.754207730293273926e-02
5.545967221260070801e-01,9.154367446899414062e-02
4.101895689964294434e-01,6.935849785804748535e-02
4.921400547027587891e-01,7.870704680681228638e-02
5.788098573684692383e-01,1.020036414265632629e-01
5.441798567771911621e-01,1.059422865509986877e-01
5.541383028030395508e-01,1.011778563261032104e-01
5.601088404655456543e-01,9.674701839685440063e-02
4.082452058792114258e-01,6.825584918260574341e-02
4.800178706645965576e-01,8.499608188867568970e-02
5.407782793045043945e-01,8.891475200653076172e-02
5.759199261665344238e-01,1.002331003546714783e-01
5.816118717193603516e-01,1.111164540052413940e-01
4.770703911781311035e-01,9.391301870346069336e-02
4.111497104167938232e-01,7.004562020301818848e-02
5.617487430572509766e-01,8.542279154062271118e-02
5.331947207450866699e-01,7.972459495067596436e-02
5.101797580718994141e-01,7.637724280357360840e-02
5.735616683959960938e-01,9.640808403491973877e-02
4.564794301986694336e-01,7.450959831476211548e-02
5.432860851287841797e-01,8.706444501876831055e-02
4.768075048923492432e-01,7.478211075067520142e-02
4.637737572193145752e-01,6.605898588895797729e-02
5.212414264678955078e-01,9.902000427246093750e-02
4.764393270015716553e-01,8.940182626247406006e-02
5.359675884246826172e-01,1.016029790043830872e-01
4.579293131828308105e-01,7.170422375202178955e-02
5.149269700050354004e-01,8.445424586534500122e-02
5.347054004669189453e-01,8.827695995569229126e-02
5.056269764900207520e-01,7.734965533018112183e-02
5.442342758178710938e-01,8.451017737388610840e-02
5.187684297561645508e-01,8.059396594762802124e-02
5.050104260444641113e-01,8.186191320419311523e-02
4.174719154834747314e-01,6.967212259769439697e-02
5.491891503334045410e-01,8.153368532657623291e-02
5.583274960517883301e-01,8.969035744667053223e-02
5.618752837181091309e-01,8.965124189853668213e-02
5.650023818016052246e-01,9.843979030847549438e-02
5.522343516349792480e-01,9.093939512968063354e-02
5.464103221893310547e-01,9.453120827674865723e-02
5.832344889640808105e-01,1.060059964656829834e-01
5.319444537162780762e-01,8.256072551012039185e-02
5.841602683067321777e-01,9.489880502223968506e-02
5.353829860687255859e-01,9.003612399101257324e-02
5.305466651916503906e-01,8.312001824378967285e-02
5.409881472587585449e-01,8.451633155345916748e-02
5.531293153762817383e-01,8.414480090141296387e-02
5.346368551254272461e-01,8.115242421627044678e-02
4.743720889091491699e-01,7.050775736570358276e-02
5.489581823348999023e-01,8.704432845115661621e-02
5.413586497306823730e-01,8.554413914680480957e-02
5.919873118400573730e-01,1.086023896932601929e-01
5.960235595703125000e-01,1.100579500198364258e-01
5.760275125503540039e-01,1.096512749791145325e-01
5.664470195770263672e-01,9.778934717178344727e-02
5.243140459060668945e-01,7.953480631113052368e-02
5.773100256919860840e-01,1.117235869169235229e-01
5.302333235740661621e-01,7.923118770122528076e-02
4.281024932861328125e-01,7.240975648164749146e-02
4.250902831554412842e-01,6.675378978252410889e-02
4.994223415851593018e-01,8.120013028383255005e-02
5.057241916656494141e-01,7.710318267345428467e-02
5.186491012573242188e-01,8.135169744491577148e-02
5.476120710372924805e-01,8.471528440713882446e-02
5.686552524566650391e-01,1.060514301061630249e-01
5.572666525840759277e-01,9.056099504232406616e-02
5.493080019950866699e-01,9.009962528944015503e-02
5.569174885749816895e-01,9.859549999237060547e-02
5.433597564697265625e-01,8.539007604122161865e-02
4.786060452461242676e-01,7.128747552633285522e-02
